L,11,48002,120453380,106.4784,-6.2037
L,11,41306,105132036,106.8808,-6.2145
G,10,18728,40295,116.8458,-1.2231
L,9,2002,51217420,101.3843,0.4642
L,11,47103,120534788,106.7456,-6.304
L,10,2003,109853451,107.6067,-6.9202
L,10,2003,109853461,107.6088,-6.9156
L,10,6025,190729483,112.6813,-7.2599
L,10,6025,190729503,112.6813,-7.2585
G,10,18722,43414,116.8525,-1.1839
L,10,3864,43532053,109.0397,-6.8788
L,10,2044,38266635,107.6944,-6.9331
L,11,41306,105070598,106.8918,-6.2056
L,11,42007,107524612,106.8201,-6.2114
L,11,42007,107664388,106.8257,-6.2066
L,9,2004,51216663,101.4516,0.5301
L,10,2013,38375711,107.588,-6.8887
L,10,2008,110370335,107.5061,-6.8638
L,10,2008,110370325,107.5087,-6.8677
L,11,47103,120531716,106.7129,-6.2988
L,11,61010,156215046,115.1746,-8.7709
L,11,54412,138783236,112.7529,-7.2408
L,10,6229,59512853,112.7492,-7.2401
L,11,46005,115307013,106.8726,-6.4855
L,11,46005,115307012,106.8681,-6.5048
L,11,48002,120451333,106.4602,-6.2041
L,11,54412,138251012,112.765,-7.2446
L,11,54013,138250756,112.7682,-7.2473
L,11,54412,138251013,112.7587,-7.243
L,10,2008,38337311,107.5068,-6.8522
L,11,45101,115289348,107.0517,-6.2754
L,10,6210,59522325,112.7334,-7.3191
L,10,2003,109851413,107.6111,-6.9225
L,11,41003,107713796,106.8276,-6.1423
L,10,6229,59511317,112.724,-7.2453
L,10,6229,59511307,112.7354,-7.2468
G,10,18007,44584,116.872,-1.2561
L,11,46103,117788166,106.9027,-6.3864
L,11,45101,115289349,107.0525,-6.2775
L,10,6210,59522335,112.7338,-7.3168
G,10,18730,44624,116.8737,-1.2485
G,10,18730,44626,116.8668,-1.2547
G,10,18007,44586,116.868,-1.2592
G,10,18007,44105,116.9043,-1.2583
G,10,18007,44585,116.8659,-1.2588
G,10,18007,42156,116.9113,-1.2582
G,10,18007,42416,116.9066,-1.258
